ab_id,pitcher,batter,inning,o,event,g_id,p_score,p_throws,pitcher_id,batter_id,stand,top,pitcher_team,batter_team,season,strikeout,homerun,hit,out,b_score_start,b_score_end
2018150259,J.Lester,J.Reyes,2,2,Lineout,201801966,1,L,452657,408314,R,True,CHN,NYN,2018,False,False,False,True,2,2
2018150260,J.Lester,K.Plawecki,2,2,Walk,201801966,1,L,452657,608700,R,True,CHN,NYN,2018,False,False,False,False,2,2
2018150261,J.Lester,N.Syndergaard,2,2,Walk,201801966,1,L,452657,592789,L,True,CHN,NYN,2018,False,False,False,False,2,2
2018150262,J.Lester,A.Rosario,2,2,Single,201801966,1,L,452657,642708,R,True,CHN,NYN,2018,False,False,True,False,2,3
2018150263,J.Lester,A.Jackson,2,2,Single,201801966,1,L,452657,457706,R,True,CHN,NYN,2018,False,False,True,False,3,3
2018150264,J.Lester,W.Flores,2,3,Pop Out,201801966,1,L,452657,527038,R,True,CHN,NYN,2018,False,False,False,True,3,3
2018150265,N.Syndergaard,K.Schwarber,2,1,Groundout,201801966,3,R,592789,656941,L,False,NYN,CHN,2018,False,False,False,True,1,1
2018150266,N.Syndergaard,J.Lester,2,2,Strikeout,201801966,3,R,592789,452657,L,False,NYN,CHN,2018,True,False,False,True,1,1
2018150267,N.Syndergaard,D.Bote,2,2,Single,201801966,3,R,592789,623520,R,False,NYN,CHN,2018,False,False,True,False,1,1
2018150268,N.Syndergaard,D.Murphy,2,3,Flyout,201801966,3,R,592789,502517,L,False,NYN,CHN,2018,False,False,False,True,1,1
2018150269,J.Lester,T.Frazier,3,1,Pop Out,201801966,1,L,452657,453943,R,True,CHN,NYN,2018,False,False,False,True,3,3
2018150270,J.Lester,M.Conforto,3,2,Strikeout,201801966,1,L,452657,624424,L,True,CHN,NYN,2018,True,False,False,True,3,3
2018150271,J.Lester,J.Bautista,3,3,Pop Out,201801966,1,L,452657,430832,R,True,CHN,NYN,2018,False,False,False,True,3,3
2018150272,N.Syndergaard,J.Baez,3,0,Double,201801966,3,R,592789,595879,R,False,NYN,CHN,2018,False,False,True,False,1,1
2018150273,N.Syndergaard,A.Rizzo,3,1,Groundout,201801966,3,R,592789,519203,L,False,NYN,CHN,2018,False,False,False,True,1,1
2018150274,N.Syndergaard,B.Zobrist,3,2,Groundout,201801966,3,R,592789,450314,L,False,NYN,CHN,2018,False,False,False,True,1,1
2018150275,N.Syndergaard,J.Heyward,3,2,Walk,201801966,3,R,592789,518792,L,False,NYN,CHN,2018,False,False,False,False,1,1
2018150276,N.Syndergaard,W.Contreras,3,2,Single,201801966,3,R,592789,575929,R,False,NYN,CHN,2018,False,False,True,False,1,2
2018150277,N.Syndergaard,K.Schwarber,3,2,Intent Walk,201801966,3,R,592789,656941,L,False,NYN,CHN,2018,False,False,False,False,2,2
2018150278,N.Syndergaard,J.Lester,3,2,Single,201801966,3,R,592789,452657,L,False,NYN,CHN,2018,False,False,True,False,2,4
2018150279,N.Syndergaard,D.Bote,3,3,Strikeout,201801966,3,R,592789,623520,R,False,NYN,CHN,2018,True,False,False,True,4,4
2018150280,J.Lester,J.Reyes,4,1,Flyout,201801966,4,L,452657,408314,R,True,CHN,NYN,2018,False,False,False,True,3,3
2018150281,J.Lester,K.Plawecki,4,2,Strikeout,201801966,4,L,452657,608700,R,True,CHN,NYN,2018,True,False,False,True,3,3
2018150282,J.Lester,N.Syndergaard,4,3,Flyout,201801966,4,L,452657,592789,L,True,CHN,NYN,2018,False,False,False,True,3,3
2018150283,N.Syndergaard,D.Murphy,4,0,Single,201801966,3,R,592789,502517,L,False,NYN,CHN,2018,False,False,True,False,4,4
2018150284,N.Syndergaard,J.Baez,4,1,Strikeout,201801966,3,R,592789,595879,R,False,NYN,CHN,2018,True,False,False,True,4,4
2018150285,N.Syndergaard,A.Rizzo,4,2,Lineout,201801966,3,R,592789,519203,L,False,NYN,CHN,2018,False,False,False,True,4,4
2018150286,N.Syndergaard,B.Zobrist,4,3,Lineout,201801966,3,R,592789,450314,L,False,NYN,CHN,2018,False,False,False,True,4,4
2018150287,J.Lester,A.Rosario,5,0,Field Error,201801966,4,L,452657,642708,R,True,CHN,NYN,2018,False,False,False,False,3,3
2018150288,J.Lester,A.Jackson,5,2,Groundout,201801966,4,L,452657,457706,R,True,CHN,NYN,2018,False,False,False,True,3,3
2018150289,J.Lester,W.Flores,5,3,Groundout,201801966,4,L,452657,527038,R,True,CHN,NYN,2018,False,False,False,True,3,3
2018150290,N.Syndergaard,J.Heyward,5,1,Flyout,201801966,3,R,592789,518792,L,False,NYN,CHN,2018,False,False,False,True,4,4
2018150291,N.Syndergaard,W.Contreras,5,2,Strikeout,201801966,3,R,592789,575929,R,False,NYN,CHN,2018,True,False,False,True,4,4
2018150292,N.Syndergaard,K.Schwarber,5,3,Pop Out,201801966,3,R,592789,656941,L,False,NYN,CHN,2018,False,False,False,True,4,4
2018150293,J.Lester,T.Frazier,6,1,Pop Out,201801966,4,L,452657,453943,R,True,CHN,NYN,2018,False,False,False,True,3,3
2018150294,J.Lester,M.Conforto,6,1,Walk,201801966,4,L,452657,624424,L,True,CHN,NYN,2018,False,False,False,False,3,3
2018150295,J.Lester,J.Bautista,6,2,Strikeout,201801966,4,L,452657,430832,R,True,CHN,NYN,2018,True,False,False,True,3,3
2018150296,J.Lester,J.Reyes,6,3,Lineout,201801966,4,L,452657,408314,R,True,CHN,NYN,2018,False,False,False,True,3,3
2018150297,N.Syndergaard,T.La Stella,6,1,Groundout,201801966,3,R,592789,600303,L,False,NYN,CHN,2018,False,False,False,True,4,4
2018150298,N.Syndergaard,D.Bote,6,2,Groundout,201801966,3,R,592789,623520,R,False,NYN,CHN,2018,False,False,False,True,4,4
2018150299,N.Syndergaard,D.Murphy,6,2,Walk,201801966,3,R,592789,502517,L,False,NYN,CHN,2018,False,False,False,False,4,4
2018150300,N.Syndergaard,J.Baez,6,3,Strikeout,201801966,3,R,592789,595879,R,False,NYN,CHN,2018,True,False,False,True,4,4
2018150301,S.Cishek,K.Plawecki,7,0,Home Run,201801966,4,R,518553,608700,R,True,CHN,NYN,2018,False,True,True,False,3,4
2018150302,S.Cishek,J.McNeil,7,1,Flyout,201801966,4,R,518553,643446,L,True,CHN,NYN,2018,False,False,False,True,4,4
2018150303,S.Cishek,A.Rosario,7,2,Flyout,201801966,4,R,518553,642708,R,True,CHN,NYN,2018,False,False,False,True,4,4
2018150304,S.Cishek,A.Jackson,7,3,Strikeout,201801966,4,R,518553,457706,R,True,CHN,NYN,2018,True,False,False,True,4,4
2018150305,J.Blevins,A.Rizzo,7,0,Double,201801966,4,L,460283,519203,L,False,NYN,CHN,2018,False,False,True,False,4,4
2018150306,J.Blevins,B.Zobrist,7,0,Double,201801966,4,L,460283,450314,R,False,NYN,CHN,2018,False,False,True,False,4,5
2018150307,J.Blevins,J.Heyward,7,0,Single,201801966,4,L,460283,518792,L,False,NYN,CHN,2018,False,False,True,False,5,5
2018150308,D.Smith,W.Contreras,7,1,Forceout,201801966,4,R,622098,575929,R,False,NYN,CHN,2018,False,False,False,True,5,6
2018150309,D.Smith,K.Schwarber,7,1,Single,201801966,4,R,622098,656941,L,False,NYN,CHN,2018,False,False,True,False,6,6
2018150310,D.Smith,A.Almora,7,2,Strikeout,201801966,4,R,622098,546991,R,False,NYN,CHN,2018,True,False,False,True,6,6
2018150311,D.Smith,D.Bote,7,3,Strikeout,201801966,4,R,622098,623520,R,False,NYN,CHN,2018,True,False,False,True,6,6
2018150312,C.Edwards,W.Flores,8,1,Lineout,201801966,6,R,605218,527038,R,True,CHN,NYN,2018,False,False,False,True,4,4
2018150313,C.Edwards,T.Frazier,8,2,Groundout,201801966,6,R,605218,453943,R,True,CHN,NYN,2018,False,False,False,True,4,4
2018150314,C.Edwards,M.Conforto,8,3,Groundout,201801966,6,R,605218,624424,L,True,CHN,NYN,2018,False,False,False,True,4,4
2018150315,D.Zamora,D.Murphy,8,1,Strikeout,201801966,4,L,623354,502517,L,False,NYN,CHN,2018,True,False,False,True,6,6
2018150316,D.Zamora,J.Baez,8,2,Strikeout,201801966,4,L,623354,595879,R,False,NYN,CHN,2018,True,False,False,True,6,6
2018150317,D.Zamora,A.Rizzo,8,2,Home Run,201801966,4,L,623354,519203,L,False,NYN,CHN,2018,False,True,True,False,6,7
2018150318,D.Zamora,B.Zobrist,8,3,Groundout,201801966,4,L,623354,450314,R,False,NYN,CHN,2018,False,False,False,True,7,7
2018150319,P.Strop,J.Bautista,9,0,Walk,201801966,7,R,467008,430832,R,True,CHN,NYN,2018,False,False,False,False,4,4
2018150320,P.Strop,J.Reyes,9,1,Forceout,201801966,7,R,467008,408314,L,True,CHN,NYN,2018,False,False,False,True,4,4
2018150321,P.Strop,K.Plawecki,9,1,Single,201801966,7,R,467008,608700,R,True,CHN,NYN,2018,False,False,True,False,4,4
2018150322,J.Wilson,J.Bruce,9,1,Single,201801966,7,L,458677,457803,L,True,CHN,NYN,2018,False,False,True,False,4,4
2018150323,J.Chavez,A.Rosario,9,2,Strikeout,201801966,7,R,445926,642708,R,True,CHN,NYN,2018,True,False,False,True,4,4
2018150324,J.Chavez,A.Jackson,9,3,Strikeout,201801966,7,R,445926,457706,R,True,CHN,NYN,2018,True,False,False,True,4,4
2018151169,C.Hamels,A.Rosario,1,0,Double,201801978,0,L,430935,642708,R,True,CHN,NYN,2018,False,False,True,False,0,0
2018151170,C.Hamels,J.McNeil,1,1,Groundout,201801978,0,L,430935,643446,L,True,CHN,NYN,2018,False,False,False,True,0,0
2018151171,C.Hamels,A.Jackson,1,1,Walk,201801978,0,L,430935,457706,R,True,CHN,NYN,2018,False,False,False,False,0,0
2018151172,C.Hamels,M.Conforto,1,2,Strikeout,201801978,0,L,430935,624424,L,True,CHN,NYN,2018,True,False,False,True,0,0
2018151173,C.Hamels,T.Frazier,1,3,Strikeout,201801978,0,L,430935,453943,R,True,CHN,NYN,2018,True,False,False,True,0,0
2018151174,J.deGrom,D.Murphy,1,1,Lineout,201801978,0,R,594798,502517,L,False,NYN,CHN,2018,False,False,False,True,0,0
2018151175,J.deGrom,A.Rizzo,1,1,Single,201801978,0,R,594798,519203,L,False,NYN,CHN,2018,False,False,True,False,0,0
2018151176,J.deGrom,J.Heyward,1,2,Pop Out,201801978,0,R,594798,518792,L,False,NYN,CHN,2018,False,False,False,True,0,0
2018151177,J.deGrom,J.Baez,1,3,Strikeout,201801978,0,R,594798,595879,R,False,NYN,CHN,2018,True,False,False,True,0,0
2018151178,C.Hamels,J.Bruce,2,1,Groundout,201801978,0,L,430935,457803,L,True,CHN,NYN,2018,False,False,False,True,0,0
2018151179,C.Hamels,K.Plawecki,2,2,Strikeout,201801978,0,L,430935,608700,R,True,CHN,NYN,2018,True,False,False,True,0,0
2018151180,C.Hamels,B.Nimmo,2,3,Strikeout,201801978,0,L,430935,607043,L,True,CHN,NYN,2018,True,False,False,True,0,0
2018151181,J.deGrom,V.Caratini,2,1,Groundout,201801978,0,R,594798,605170,L,False,NYN,CHN,2018,False,False,False,True,0,0
2018151182,J.deGrom,K.Schwarber,2,2,Strikeout,201801978,0,R,594798,656941,L,False,NYN,CHN,2018,True,False,False,True,0,0
2018151183,J.deGrom,A.Almora,2,3,Strikeout,201801978,0,R,594798,546991,R,False,NYN,CHN,2018,True,False,False,True,0,0
2018151184,C.Hamels,J.deGrom,3,1,Lineout,201801978,0,L,430935,594798,L,True,CHN,NYN,2018,False,False,False,True,0,0
2018151185,C.Hamels,A.Rosario,3,1,Single,201801978,0,L,430935,642708,R,True,CHN,NYN,2018,False,False,True,False,0,0
2018151186,C.Hamels,J.McNeil,3,1,Field Error,201801978,0,L,430935,643446,L,True,CHN,NYN,2018,False,False,False,False,0,0
2018151187,C.Hamels,A.Jackson,3,2,Walk,201801978,0,L,430935,457706,R,True,CHN,NYN,2018,False,False,False,False,0,0
2018151188,C.Hamels,M.Conforto,3,3,Strikeout,201801978,0,L,430935,624424,L,True,CHN,NYN,2018,True,False,False,True,0,0
2018151189,J.deGrom,C.Hamels,3,1,Strikeout,201801978,0,R,594798,430935,L,False,NYN,CHN,2018,True,False,False,True,0,0
2018151190,J.deGrom,D.Bote,3,2,Groundout,201801978,0,R,594798,623520,R,False,NYN,CHN,2018,False,False,False,True,0,0
2018151191,J.deGrom,D.Murphy,3,3,Strikeout,201801978,0,R,594798,502517,L,False,NYN,CHN,2018,True,False,False,True,0,0
2018151192,C.Hamels,T.Frazier,4,1,Strikeout,201801978,0,L,430935,453943,R,True,CHN,NYN,2018,True,False,False,True,0,0
2018151193,C.Hamels,J.Bruce,4,2,Flyout,201801978,0,L,430935,457803,L,True,CHN,NYN,2018,False,False,False,True,0,0
2018151194,C.Hamels,K.Plawecki,4,3,Groundout,201801978,0,L,430935,608700,R,True,CHN,NYN,2018,False,False,False,True,0,0
2018151195,J.deGrom,A.Rizzo,4,1,Strikeout,201801978,0,R,594798,519203,L,False,NYN,CHN,2018,True,False,False,True,0,0
2018151196,J.deGrom,J.Heyward,4,2,Flyout,201801978,0,R,594798,518792,L,False,NYN,CHN,2018,False,False,False,True,0,0
2018151197,J.deGrom,J.Baez,4,2,Single,201801978,0,R,594798,595879,R,False,NYN,CHN,2018,False,False,True,False,0,0
2018151198,J.deGrom,V.Caratini,4,2,Single,201801978,0,R,594798,605170,L,False,NYN,CHN,2018,False,False,True,False,0,0
2018151199,J.deGrom,K.Schwarber,4,3,Groundout,201801978,0,R,594798,656941,L,False,NYN,CHN,2018,False,False,False,True,0,0
2018151200,C.Hamels,B.Nimmo,5,1,Strikeout,201801978,0,L,430935,607043,L,True,CHN,NYN,2018,True,False,False,True,0,0
2018151201,C.Hamels,J.deGrom,5,1,Single,201801978,0,L,430935,594798,L,True,CHN,NYN,2018,False,False,True,False,0,0
2018151202,C.Hamels,A.Rosario,5,1,Single,201801978,0,L,430935,642708,R,True,CHN,NYN,2018,False,False,True,False,0,0
2018151203,C.Hamels,J.McNeil,5,2,Groundout,201801978,0,L,430935,643446,L,True,CHN,NYN,2018,False,False,False,True,0,0
2018151204,C.Hamels,A.Jackson,5,2,Walk,201801978,0,L,430935,457706,R,True,CHN,NYN,2018,False,False,False,False,0,0
2018151205,C.Hamels,M.Conforto,5,3,Strikeout,201801978,0,L,430935,624424,L,True,CHN,NYN,2018,True,False,False,True,0,0
2018151206,J.deGrom,A.Almora,5,0,Single,201801978,0,R,594798,546991,R,False,NYN,CHN,2018,False,False,True,False,0,0
2018151207,J.deGrom,T.La Stella,5,1,Strikeout,201801978,0,R,594798,600303,L,False,NYN,CHN,2018,True,False,False,True,0,0
2018151208,J.deGrom,D.Bote,5,2,Forceout,201801978,0,R,594798,623520,R,False,NYN,CHN,2018,False,False,False,True,0,0
2018151209,J.deGrom,D.Murphy,5,3,Groundout,201801978,0,R,594798,502517,L,False,NYN,CHN,2018,False,False,False,True,0,0
2018151210,B.Kintzler,T.Frazier,6,0,Single,201801978,0,R,445213,453943,R,True,CHN,NYN,2018,False,False,True,False,0,0
2018151211,B.Kintzler,J.Bruce,6,0,Walk,201801978,0,R,445213,457803,L,True,CHN,NYN,2018,False,False,False,False,0,0
2018151212,B.Kintzler,K.Plawecki,6,1,Groundout,201801978,0,R,445213,608700,R,True,CHN,NYN,2018,False,False,False,True,0,0
2018151213,J.De La Rosa,B.Nimmo,6,2,Pop Out,201801978,0,L,407822,607043,L,True,CHN,NYN,2018,False,False,False,True,0,0
2018151214,J.De La Rosa,J.deGrom,6,2,Single,201801978,0,L,407822,594798,L,True,CHN,NYN,2018,False,False,True,False,0,1
2018151215,J.De La Rosa,A.Rosario,6,3,Flyout,201801978,0,L,407822,642708,R,True,CHN,NYN,2018,False,False,False,True,1,1
2018151216,J.deGrom,A.Rizzo,6,0,Single,201801978,1,R,594798,519203,L,False,NYN,CHN,2018,False,False,True,False,0,0
2018151217,J.deGrom,J.Heyward,6,1,Lineout,201801978,1,R,594798,518792,L,False,NYN,CHN,2018,False,False,False,True,0,0
2018151218,J.deGrom,J.Baez,6,2,Strikeout,201801978,1,R,594798,595879,R,False,NYN,CHN,2018,True,False,False,True,0,0
2018151219,J.deGrom,V.Caratini,6,3,Groundout,201801978,1,R,594798,605170,L,False,NYN,CHN,2018,False,False,False,True,0,0
2018151220,J.De La Rosa,J.McNeil,7,0,Triple,201801978,0,L,407822,643446,L,True,CHN,NYN,2018,False,False,True,False,1,1
2018151221,J.De La Rosa,A.Jackson,7,1,Lineout,201801978,0,L,407822,457706,R,True,CHN,NYN,2018,False,False,False,True,1,1
2018151222,J.De La Rosa,M.Conforto,7,2,Lineout,201801978,0,L,407822,624424,L,True,CHN,NYN,2018,False,False,False,True,1,1
2018151223,J.De La Rosa,T.Frazier,7,2,Intent Walk,201801978,0,L,407822,453943,R,True,CHN,NYN,2018,False,False,False,False,1,1
2018151224,J.De La Rosa,J.Bruce,7,3,Strikeout,201801978,0,L,407822,457803,L,True,CHN,NYN,2018,True,False,False,True,1,1
2018151225,J.deGrom,K.Schwarber,7,0,Single,201801978,1,R,594798,656941,L,False,NYN,CHN,2018,False,False,True,False,0,0
2018151226,J.deGrom,A.Almora,7,1,Forceout,201801978,1,R,594798,546991,R,False,NYN,CHN,2018,False,False,False,True,0,0
2018151227,J.deGrom,B.Zobrist,7,1,Single,201801978,1,R,594798,450314,L,False,NYN,CHN,2018,False,False,True,False,0,0
2018151228,J.deGrom,D.Bote,7,2,Sac Fly,201801978,1,R,594798,623520,R,False,NYN,CHN,2018,False,False,False,True,0,1
2018151229,J.deGrom,D.Murphy,7,3,Strikeout,201801978,1,R,594798,502517,L,False,NYN,CHN,2018,True,False,False,True,1,1
2018151230,C.Edwards,K.Plawecki,8,1,Strikeout,201801978,1,R,605218,608700,R,True,CHN,NYN,2018,True,False,False,True,1,1
2018151231,C.Edwards,B.Nimmo,8,2,Strikeout,201801978,1,R,605218,607043,L,True,CHN,NYN,2018,True,False,False,True,1,1
2018151232,C.Edwards,J.deGrom,8,3,Groundout,201801978,1,R,605218,594798,L,True,CHN,NYN,2018,False,False,False,True,1,1
2018151233,J.deGrom,A.Rizzo,8,0,Single,201801978,1,R,594798,519203,L,False,NYN,CHN,2018,False,False,True,False,1,1
2018151234,J.deGrom,J.Heyward,8,0,Walk,201801978,1,R,594798,518792,L,False,NYN,CHN,2018,False,False,False,False,1,1
2018151235,J.deGrom,J.Baez,8,1,Strikeout,201801978,1,R,594798,595879,R,False,NYN,CHN,2018,True,False,False,True,1,1
2018151236,J.deGrom,V.Caratini,8,3,Grounded Into DP,201801978,1,R,594798,605170,L,False,NYN,CHN,2018,False,False,False,True,1,1
2018151237,P.Strop,A.Rosario,9,1,Strikeout,201801978,1,R,467008,642708,R,True,CHN,NYN,2018,True,False,False,True,1,1
2018151238,P.Strop,J.McNeil,9,2,Groundout,201801978,1,R,467008,643446,L,True,CHN,NYN,2018,False,False,False,True,1,1
2018151239,P.Strop,A.Jackson,9,3,Groundout,201801978,1,R,467008,457706,R,True,CHN,NYN,2018,False,False,False,True,1,1
2018151240,S.Lugo,K.Schwarber,9,1,Groundout,201801978,1,R,607625,656941,L,False,NYN,CHN,2018,False,False,False,True,1,1
2018151241,S.Lugo,A.Almora,9,2,Groundout,201801978,1,R,607625,546991,R,False,NYN,CHN,2018,False,False,False,True,1,1
2018151242,S.Lugo,B.Zobrist,9,3,Groundout,201801978,1,R,607625,450314,L,False,NYN,CHN,2018,False,False,False,True,1,1
2018151243,S.Cishek,M.Conforto,10,0,Walk,201801978,1,R,518553,624424,L,True,CHN,NYN,2018,False,False,False,False,1,1
2018151244,S.Cishek,T.Frazier,10,1,Strikeout,201801978,1,R,518553,453943,R,True,CHN,NYN,2018,True,False,False,True,1,1
2018151245,S.Cishek,J.Bruce,10,3,Strikeout - DP,201801978,1,R,518553,457803,L,True,CHN,NYN,2018,False,False,False,True,1,1
2018151246,J.Blevins,D.Bote,10,1,Strikeout,201801978,1,L,460283,623520,R,False,NYN,CHN,2018,True,False,False,True,1,1
2018151247,J.Blevins,W.Contreras,10,2,Groundout,201801978,1,L,460283,575929,R,False,NYN,CHN,2018,False,False,False,True,1,1
2018151248,J.Blevins,A.Rizzo,10,2,Single,201801978,1,L,460283,519203,L,False,NYN,CHN,2018,False,False,True,False,1,1
2018151249,J.Blevins,J.Heyward,10,3,Strikeout,201801978,1,L,460283,518792,L,False,NYN,CHN,2018,True,False,False,True,1,1
2018151250,J.Chavez,K.Plawecki,11,1,Pop Out,201801978,1,R,445926,608700,R,True,CHN,NYN,2018,False,False,False,True,1,1
2018151251,J.Chavez,B.Nimmo,11,1,Single,201801978,1,R,445926,607043,L,True,CHN,NYN,2018,False,False,True,False,1,1
2018151252,J.Chavez,W.Flores,11,3,Double Play,201801978,1,R,445926,527038,R,True,CHN,NYN,2018,False,False,False,True,1,1
2018151253,P.Sewald,J.Baez,11,0,Walk,201801978,1,R,623149,595879,R,False,NYN,CHN,2018,False,False,False,False,1,1
2018151254,P.Sewald,V.Caratini,11,0,Sac Bunt,201801978,1,R,623149,605170,L,False,NYN,CHN,2018,False,False,False,True,1,1
2018151255,P.Sewald,K.Schwarber,11,0,Intent Walk,201801978,1,R,623149,656941,L,False,NYN,CHN,2018,False,False,False,False,1,1
2018151256,P.Sewald,A.Almora,11,1,Strikeout,201801978,1,R,623149,546991,R,False,NYN,CHN,2018,True,False,False,True,1,1
2018151257,D.Zamora,B.Zobrist,11,1,Single,201801978,1,L,623354,450314,R,False,NYN,CHN,2018,False,False,True,False,1,1
2018152875,R.Hill,S.Souza Jr.,1,1,Strikeout,201802000,0,L,448179,519306,R,True,LAN,ARI,2018,True,False,False,True,0,0
2018152876,R.Hill,A.Pollock,1,2,Strikeout,201802000,0,L,448179,572041,R,True,LAN,ARI,2018,True,False,False,True,0,0
2018152877,R.Hill,P.Goldschmidt,1,2,Single,201802000,0,L,448179,502671,R,True,LAN,ARI,2018,False,False,True,False,0,0
2018152878,R.Hill,D.Peralta,1,3,Flyout,201802000,0,L,448179,444482,L,True,LAN,ARI,2018,False,False,False,True,0,0
2018152879,R.Ray,B.Dozier,1,1,Flyout,201802000,0,L,592662,572821,R,False,ARI,LAN,2018,False,False,False,True,0,0
2018152880,R.Ray,J.Turner,1,1,Walk,201802000,0,L,592662,457759,R,False,ARI,LAN,2018,False,False,False,False,0,0
2018152881,R.Ray,M.Machado,1,1,Walk,201802000,0,L,592662,592518,R,False,ARI,LAN,2018,False,False,False,False,0,0
2018152882,R.Ray,M.Kemp,1,2,Strikeout,201802000,0,L,592662,461314,R,False,ARI,LAN,2018,True,False,False,True,0,0
2018152883,R.Ray,E.Hernandez,1,3,Strikeout,201802000,0,L,592662,571771,R,False,ARI,LAN,2018,True,False,False,True,0,0
2018152884,R.Hill,E.Escobar,2,0,Hit By Pitch,201802000,0,L,448179,500871,R,True,LAN,ARI,2018,False,False,False,False,0,0
2018152885,R.Hill,N.Ahmed,2,1,Strikeout,201802000,0,L,448179,605113,R,True,LAN,ARI,2018,True,False,False,True,0,0
2018152886,R.Hill,K.Marte,2,1,Single,201802000,0,L,448179,606466,R,True,LAN,ARI,2018,False,False,True,False,0,0
2018152887,R.Hill,J.Murphy,2,2,Strikeout,201802000,0,L,448179,571974,R,True,LAN,ARI,2018,True,False,False,True,0,0
2018152888,R.Hill,R.Ray,2,3,Forceout,201802000,0,L,448179,592662,L,True,LAN,ARI,2018,False,False,False,True,0,0
2018152889,R.Ray,C.Taylor,2,1,Strikeout,201802000,0,L,592662,621035,R,False,ARI,LAN,2018,True,False,False,True,0,0
2018152890,R.Ray,Y.Puig,2,2,Field Error,201802000,0,L,592662,624577,R,False,ARI,LAN,2018,False,False,False,False,0,0
2018152891,R.Ray,A.Barnes,2,3,Flyout,201802000,0,L,592662,605131,R,False,ARI,LAN,2018,False,False,False,True,0,0
2018152892,R.Hill,S.Souza Jr.,3,1,Strikeout,201802000,0,L,448179,519306,R,True,LAN,ARI,2018,True,False,False,True,0,0
2018152893,R.Hill,A.Pollock,3,2,Lineout,201802000,0,L,448179,572041,R,True,LAN,ARI,2018,False,False,False,True,0,0
2018152894,R.Hill,P.Goldschmidt,3,2,Single,201802000,0,L,448179,502671,R,True,LAN,ARI,2018,False,False,True,False,0,0
2018152895,R.Hill,D.Peralta,3,3,Strikeout,201802000,0,L,448179,444482,L,True,LAN,ARI,2018,True,False,False,True,0,0
2018152896,R.Ray,R.Hill,3,1,Strikeout,201802000,0,L,592662,448179,L,False,ARI,LAN,2018,True,False,False,True,0,0
2018152897,R.Ray,B.Dozier,3,1,Single,201802000,0,L,592662,572821,R,False,ARI,LAN,2018,False,False,True,False,0,0
2018152898,R.Ray,J.Turner,3,3,Grounded Into DP,201802000,0,L,592662,457759,R,False,ARI,LAN,2018,False,False,False,True,0,0
2018152899,R.Hill,E.Escobar,4,0,Hit By Pitch,201802000,0,L,448179,500871,R,True,LAN,ARI,2018,False,False,False,False,0,0
2018152900,R.Hill,N.Ahmed,4,1,Lineout,201802000,0,L,448179,605113,R,True,LAN,ARI,2018,False,False,False,True,0,0
2018152901,R.Hill,K.Marte,4,2,Flyout,201802000,0,L,448179,606466,R,True,LAN,ARI,2018,False,False,False,True,0,0
2018152902,R.Hill,J.Murphy,4,3,Strikeout,201802000,0,L,448179,571974,R,True,LAN,ARI,2018,True,False,False,True,0,0
2018152903,R.Ray,M.Machado,4,1,Flyout,201802000,0,L,592662,592518,R,False,ARI,LAN,2018,False,False,False,True,0,0
2018152904,R.Ray,M.Kemp,4,1,Single,201802000,0,L,592662,461314,R,False,ARI,LAN,2018,False,False,True,False,0,0
2018152905,R.Ray,E.Hernandez,4,1,Single,201802000,0,L,592662,571771,R,False,ARI,LAN,2018,False,False,True,False,0,0
2018152906,R.Ray,C.Taylor,4,2,Strikeout,201802000,0,L,592662,621035,R,False,ARI,LAN,2018,True,False,False,True,0,0
2018152907,R.Ray,Y.Puig,4,3,Groundout,201802000,0,L,592662,624577,R,False,ARI,LAN,2018,False,False,False,True,0,0
2018152908,R.Hill,R.Ray,5,0,Single,201802000,0,L,448179,592662,L,True,LAN,ARI,2018,False,False,True,False,0,0
2018152909,R.Hill,S.Souza Jr.,5,0,Single,201802000,0,L,448179,519306,R,True,LAN,ARI,2018,False,False,True,False,0,0
2018152910,R.Hill,A.Pollock,5,1,Forceout,201802000,0,L,448179,572041,R,True,LAN,ARI,2018,False,False,False,True,0,0
2018152911,R.Hill,P.Goldschmidt,5,2,Pop Out,201802000,0,L,448179,502671,R,True,LAN,ARI,2018,False,False,False,True,0,0
2018152912,R.Hill,D.Peralta,5,2,Home Run,201802000,0,L,448179,444482,L,True,LAN,ARI,2018,False,True,True,False,0,3
2018152913,R.Hill,E.Escobar,5,3,Groundout,201802000,0,L,448179,500871,R,True,LAN,ARI,2018,False,False,False,True,3,3
2018152914,R.Ray,A.Barnes,5,1,Strikeout,201802000,3,L,592662,605131,R,False,ARI,LAN,2018,True,False,False,True,0,0
2018152915,R.Ray,M.Muncy,5,2,Strikeout,201802000,3,L,592662,571970,L,False,ARI,LAN,2018,True,False,False,True,0,0
2018152916,R.Ray,B.Dozier,5,3,Strikeout,201802000,3,L,592662,572821,R,False,ARI,LAN,2018,True,False,False,True,0,0
2018152917,P.Baez,N.Ahmed,6,1,Pop Out,201802000,0,R,520980,605113,R,True,LAN,ARI,2018,False,False,False,True,3,3
2018152918,P.Baez,K.Marte,6,2,Strikeout,201802000,0,R,520980,606466,L,True,LAN,ARI,2018,True,False,False,True,3,3
2018152919,P.Baez,J.Murphy,6,3,Strikeout,201802000,0,R,520980,571974,R,True,LAN,ARI,2018,True,False,False,True,3,3
2018152920,R.Ray,J.Turner,6,1,Strikeout,201802000,3,L,592662,457759,R,False,ARI,LAN,2018,True,False,False,True,0,0
